Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [69]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [326]
[334]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int*>::_M_max_size() const [334]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [330]
[335]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [335]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [386]
[336]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::get_allocator() const [336]
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [337]
                0.00    0.00       2/12          std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::get_allocator() const [336]
[337]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [337]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [389]
[338]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [338]
                0.00    0.00       2/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [113]
                0.00    0.00       2/12          std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [125]
-----------------------------------------------
                0.00    0.00       2/2           IOHandler::printOutput(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [322]
[339]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::empty() const [339]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [273]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [274]
                0.00    0.00       2/2           bool __gnu_cxx::operator==<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [333]
-----------------------------------------------
                0.00    0.00       1/2           GraphList::getSCCs() [419]
                0.00    0.00       1/2           GraphMatrix::getSCCs() [416]
[340]    0.0    0.00    0.00       2         std::allocator<bool>::allocator() [340]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::new_allocator() [327]
-----------------------------------------------
                0.00    0.00       1/2           GraphList::getSCCs() [419]
                0.00    0.00       1/2           GraphMatrix::getSCCs() [416]
[341]    0.0    0.00    0.00       2         std::allocator<bool>::~allocator() [341]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::~new_allocator() [328]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [365]
[342]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [342]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [332]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [361]
[343]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [343]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [331]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [354]
[344]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [344]
                0.00    0.00       2/12          std::allocator<int>::allocator() [126]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [348]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [355]
[345]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [345]
                0.00    0.00       2/58          std::allocator<int>::~allocator() [27]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [352]
[346]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [346]
                0.00    0.00       2/4           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [270]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [370]
                0.00    0.00       2/4           std::allocator<int*>::~allocator() [277]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [352]
[347]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [347]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [349]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [344]
[348]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [348]
                0.00    0.00       4/4           std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [290]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [347]
[349]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [349]
                0.00    0.00       2/12          std::__deque_buf_size(unsigned long) [138]
                0.00    0.00       2/30          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [355]
[350]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [350]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [353]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [355]
[351]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [351]
                0.00    0.00       2/4           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [270]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [369]
                0.00    0.00       2/4           std::allocator<int*>::~allocator() [277]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [354]
[352]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [352]
                0.00    0.00       4/12          std::__deque_buf_size(unsigned long) [138]
                0.00    0.00       4/4           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [288]
                0.00    0.00       2/18          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [89]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [346]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [347]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [350]
[353]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [353]
                0.00    0.00       2/12          std::__deque_buf_size(unsigned long) [138]
                0.00    0.00       2/30          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::deque() [375]
[354]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [354]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [344]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [352]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::~deque() [376]
[355]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [355]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [350]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [345]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [351]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [387]
[356]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [356]
                0.00    0.00       2/6           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [228]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [359]
[357]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [357]
                0.00    0.00       2/6           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [226]
                0.00    0.00       2/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [130]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&) [390]
[358]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&) [358]
                0.00    0.00       2/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [391]
[359]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [359]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [357]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [393]
[360]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [360]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [287]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [372]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [365]
[361]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [361]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [343]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [286]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [366]
[362]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [362]
                0.00    0.00       2/4           std::allocator<unsigned long>::~allocator() [278]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [366]
[363]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [363]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [271]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [371]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [364]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [363]
[364]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [364]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [286]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [396]
[365]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [365]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [342]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [361]
                0.00    0.00       2/4           std::allocator<unsigned long>::~allocator() [278]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::~vector() [397]
[366]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [366]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [363]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [362]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [230]
[367]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [367]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [323]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_allocate(unsigned long) [279]
[368]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [368]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [324]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [351]
[369]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [369]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [325]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [346]
[370]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [370]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [326]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [363]
[371]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [371]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [329]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [360]
[372]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [372]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [330]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::~deque() [376]
[373]    0.0    0.00    0.00       2         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [373]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::~deque() [376]
[374]    0.0    0.00    0.00       2         std::deque<int, std::allocator<int> >::begin() [374]
                0.00    0.00       2/14          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [116]
-----------------------------------------------
                0.00    0.00       2/2           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [377]
[375]    0.0    0.00    0.00       2         std::deque<int, std::allocator<int> >::deque() [375]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [354]
-----------------------------------------------
                0.00    0.00       2/2           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [378]
[376]    0.0    0.00    0.00       2         std::deque<int, std::allocator<int> >::~deque() [376]
                0.00    0.00       2/12          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [127]
                0.00    0.00       2/12          std::deque<int, std::allocator<int> >::end() [131]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::begin() [374]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [373]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [355]
-----------------------------------------------
                0.00    0.00       1/2           GraphList::getSCCs() [419]
                0.00    0.00       1/2           GraphMatrix::getSCCs() [416]
[377]    0.0    0.00    0.00       2         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [377]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::deque() [375]
-----------------------------------------------
                0.00    0.00       1/2           GraphList::getSCCs() [419]
                0.00    0.00       1/2           GraphMatrix::getSCCs() [416]
[378]    0.0    0.00    0.00       2         std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [378]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::~deque() [376]
-----------------------------------------------
                0.00    0.00       2/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [381]
[379]    0.0    0.00    0.00       2         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [379]
                0.00    0.00       2/2           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [380]
-----------------------------------------------
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [379]
[380]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [380]
                0.00    0.00       2/6           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [224]
                0.00    0.00       2/2           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [382]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[381]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [381]
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [379]
                0.00    0.00       2/6           std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [223]
-----------------------------------------------
                0.00    0.00       2/2           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [380]
[382]    0.0    0.00    0.00       2         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [382]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [385]
[383]    0.0    0.00    0.00       2         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [383]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[384]    0.0    0.00    0.00       2         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [384]
                0.00    0.00       4/4           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [272]
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [385]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [384]
[385]    0.0    0.00    0.00       2         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [385]
                0.00    0.00       4/6           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [224]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [383]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator=(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&&) [388]
[386]    0.0    0.00    0.00       2         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [386]
